date,scheme_code,scheme_name,provider,category,plan,option,nav,isin_growth,isin_reinvest
2026-08-04,SIF-95,Sapphire Equity Long-Short SIF - Direct - Growth,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,1024.069,INF090I30048,
2026-08-04,SIF-96,Sapphire Equity Long-Short SIF - Growth,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,1019.3538,INF090I30014,
2026-08-04,SIF-97,Sapphire Equity Long-Short SIF - IDCW,Sapphire SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW,1019.3538,INF090I30030,INF090I30022
2026-08-04,SIF-98,Titanium Equity Long-Short Fund Regular IDCW Payout,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Payout Option,10.533,INF277K30096,
2026-08-04,SIF-99,Titanium Equity Long-Short Fund Direct Growth,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.5781,INF277K30104,
2026-08-05,SIF-1,qsif Equity Long Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,11.1787,INF966L30019,
2026-08-05,SIF-10,Altiva Hybrid Long-Short Fund - Direct Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.7314,INF754K30029,INF754K30037
2026-08-05,SIF-101,Titanium Equity Long-Short Fund Regular IDCW Reinvestment,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Reinvestment Option,10.5569,,INF277K30088
2026-08-05,SIF-102,Titanium Equity Long-Short Fund Regular Growth,Titanium SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.5569,INF277K30070,
2026-08-05,SIF-104,WSIF Equity Ex-Top 100 Long-Short Fund - Direct IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW,10.9643,INF2F0030056,INF2F0030064
2026-08-05,SIF-105,WSIF Equity Ex-Top 100 Long-Short Fund - Regular Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.9081,INF2F0030015,
2026-08-05,SIF-106,WSIF Equity Ex-Top 100 Long-Short Fund - Regular IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW,10.909,INF2F0030023,INF2F0030031
2026-08-05,SIF-107,WSIF Equity Ex-Top 100 Long-Short Fund - Direct Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,10.9884,INF2F0030049,
2026-08-05,SIF-108,WSIF Equity Long-Short Fund - Direct Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.8324,INF2F0030106,
2026-08-05,SIF-11,Altiva Hybrid Long-Short Fund - Regular Plan - Growth,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.959,INF754K30052,
2026-08-05,SIF-110,WSIF Equity Long-Short Fund - Regular IDCW,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW,10.777,INF2F0030080,INF2F0030098
2026-08-05,SIF-111,WSIF Equity Long-Short Fund - Regular Growth,WSIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.7764,INF2F0030072,
2026-08-05,SIF-112,Arthaya Equity Long Short Fund - Direct Plan - Growth Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,10.2059,INF582M30046,
2026-08-05,SIF-114,Arthaya Equity Long Short Fund - Regular Plan - Growth Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,10.1766,INF582M30012,
2026-08-05,SIF-115,Arthaya Equity Long Short Fund - Regular Plan - IDCW Option,Arthaya SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.1766,INF582M30020,INF582M30038
2026-08-05,SIF-116,qsif Sector Rotation Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Direct,Growth Option,10.1873,INF966L30274,
2026-08-05,SIF-117,qsif Sector Rotation Long-Short Fund - Growth Option - RegularPlan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Regular,Growth Option,10.1505,INF966L30308,
2026-08-05,SIF-118,qsif Sector Rotation Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Direct,IDCW Option,10.1873,INF966L30290,INF966L30282
2026-08-05,SIF-119,qsif Sector Rotation Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Sector Rotation Long-Short Fund ),Regular,IDCW Option,10.1505,INF966L30324,INF966L30316
2026-08-05,SIF-12,Altiva Hybrid Long-Short Fund - Regular Plan - IDCW,Altiva SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.6462,INF754K30060,INF754K30078
2026-08-05,SIF-120,Altiva Equity Ex- Top 100 Long - Short Fund - Direct Plan - Growth,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,11.0072,INF754K30094,
2026-08-05,SIF-121,Altiva Equity Ex- Top 100 Long - Short Fund - Direct Plan - IDCW,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW,11.0072,INF754K30102,INF754K30110
2026-08-05,SIF-122,Altiva Equity Ex- Top 100 Long - Short Fund - Regular Plan - Growth,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.978,INF754K30136,
2026-08-05,SIF-123,Altiva Equity Ex- Top 100 Long - Short Fund - Regular Plan - IDCW,Altiva SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW,10.9778,INF754K30144,
2026-08-05,SIF-124,iSIF Active Asset Allocator Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Regular,Growth,10.349,INF109K30059,
2026-08-05,SIF-125,iSIF Active Asset Allocator Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Active Asset Allocator Long-Short Fund ),Direct,Growth,10.3735,INF109K30067,
2026-08-05,SIF-126,iSIF Equity Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.62,INF109K30075,
2026-08-05,SIF-127,iSIF Equity Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.64,INF109K30083,
2026-08-05,SIF-128,RedHex Hybrid Long-Short Fund - Regular - Growth,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.1175,INF336L30015,
2026-08-05,SIF-129,RedHex Hybrid Long-Short Fund - Direct - Growth,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.1259,INF336L30049,
2026-08-05,SIF-13,Magnum Hybrid Long Short Fund - Regular Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.4977,INF200K30015,
2026-08-05,SIF-130,RedHex Hybrid Long-Short Fund - Direct - IDCW,RedHex SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.1262,INF336L30064,INF336L30056
2026-08-05,SIF-134,Platinum Hybrid Long-Short Fund - Direct Plan - Growth,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.23,INF769K30043,
2026-08-05,SIF-135,Platinum Hybrid Long-Short Fund - Direct Plan - IDCW,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.231,INF769K30068,INF769K30050
2026-08-05,SIF-136,Platinum Hybrid Long-Short Fund - Regular Plan - Growth,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.209,INF769K30019,
2026-08-05,SIF-137,Platinum Hybrid Long-Short Fund - Regular Plan - IDCW,Platinum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.209,INF769K30035,INF769K30027
2026-08-05,SIF-138,Prism Hybrid Long-Short Fund - Regular Plan- Growth Option,Prism SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.0785,INF22M030019,
2026-08-05,SIF-139,Prism Hybrid Long-Short Fund - Direct Plan - Growth Option,Prism SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.0849,INF22M030027,
2026-08-05,SIF-14,Magnum Hybrid Long Short Fund - Direct  Plan - Growth,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.5579,INF200K30049,
2026-08-05,SIF-140,DynaSIF Equity Ex-Top 100 Long - Short Fund - Direct Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,GROWTH OPTION,10.7581,INF579M30166,
2026-08-05,SIF-143,DynaSIF Equity Ex-Top 100 Long - Short Fund - Regular Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,GROWTH OPTION,10.7327,INF579M30133,
2026-08-05,SIF-144,DynaSIF Equity Ex-Top 100 Long - Short Fund - Regular Plan - IDCW Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW Option,10.7327,INF579M30141,INF579M30158
2026-08-05,SIF-145,INFINITY HYBRID LONG-SHORT FUND-DIRECT - GROWTH,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,GROWTH,10.223,INF174K30012,
2026-08-05,SIF-146,INFINITY HYBRID LONG-SHORT FUND-REGULAR - GROWTH,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,GROWTH,10.214,INF174K30046,
2026-08-05,SIF-147,INFINITY HYBRID LONG-SHORT FUND-REGULAR - IDCW,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.214,INF174K30053,INF174K30061
2026-08-05,SIF-148,INFINITY HYBRID LONG-SHORT FUND-DIRECT - IDCW,Infinity SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.224,INF174K30020,INF174K30038
2026-08-05,SIF-149,Summit Equity Long-Short Fund - Direct Plan - Growth,SUMMIT SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.32,INF205K30048,
2026-08-05,SIF-15,Magnum Hybrid Long Short Fund - Direct Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW,10.5639,INF200K30056,INF200K30064
2026-08-05,SIF-150,Summit Equity Long-Short Fund - Regular Plan - Growth,SUMMIT SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth,10.31,INF205K30014,
2026-08-05,SIF-151,Summit Equity Long-Short Fund - Direct Plan - IDCW (Payout / Reinvestment),SUMMIT SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW,10.32,INF205K30055,INF205K30063
2026-08-05,SIF-152,Summit Equity Long-Short Fund - Regular Plan - IDCW (Payout / Reinvestment),SUMMIT SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW,10.31,INF205K30022,INF205K30030
2026-08-05,SIF-16,Magnum Hybrid Long Short Fund - Regular Plan - Income Distribution Cum Capital Withdrawal,Magnum SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW,10.4968,INF200K30023,INF200K30031
2026-08-05,SIF-19,Diviniti Equity Long Short Fund - Direct Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth Option,951.7379,INF00XX30043,
2026-08-05,SIF-2,qsif Equity Long Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,11.1787,INF966L30035,INF966L30043
2026-08-05,SIF-20,Diviniti Equity Long Short Fund - Direct Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,IDCW Option,951.7379,INF00XX30050,INF00XX30068
2026-08-05,SIF-21,Diviniti Equity Long Short Fund - Regular Plan Growth Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,942.0925,INF00XX30019,
2026-08-05,SIF-22,Diviniti Equity Long Short Fund - Regular Plan IDCW Option,Diviniti SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,942.0925,INF00XX30027,INF00XX30035
2026-08-05,SIF-23,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth Option,11.4589,INF966L30159,
2026-08-05,SIF-24,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,IDCW Option,11.4589,INF966L30167,INF966L30175
2026-08-05,SIF-25,qsif Equity Ex-Top 100 Long-Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth Option,11.3347,INF966L30183,
2026-08-05,SIF-26,qsif Equity Ex-Top 100 Long-Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,IDCW Option,11.3347,INF966L30191,INF966L30209
2026-08-05,SIF-27,Titanium Hybrid Long-Short Fund Regular Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Reinvestment Option,10.2133,,INF277K30021
2026-08-05,SIF-28,Titanium Hybrid Long-Short Fund Direct Plan IDCW Reinvestment,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Reinvestment Option,10.3334,,INF277K30054
2026-08-05,SIF-29,Titanium Hybrid Long-Short Fund Regular Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth Option,10.2133,INF277K30013,
2026-08-05,SIF-3,qsif Equity Long Short Fund - Growth Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,Growth Option,11.0429,INF966L30027,
2026-08-05,SIF-30,Titanium Hybrid Long-Short Fund Regular Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,IDCW Payout Option,10.2133,INF277K30039,
2026-08-05,SIF-31,Titanium Hybrid Long-Short Fund Direct Plan IDCW Payout,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Payout Option,10.3334,INF277K30062,
2026-08-05,SIF-32,Titanium Hybrid Long-Short Fund Direct Plan Growth,Titanium SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,10.3334,INF277K30047,
2026-08-05,SIF-33,iSIF Equity Ex-Top 100 Long-Short Fund - Direct Plan - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Direct,Growth,10.48,INF109K30042,
2026-08-05,SIF-34,iSIF Equity Ex-Top 100 Long-Short Fund - Growth,iSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Ex-Top 100 Long-Short Fund ),Regular,Growth,10.41,INF109K30034,
2026-08-05,SIF-35,iSIF Hybrid Long-Short Fund - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.6207,INF109K30018,
2026-08-05,SIF-36,iSIF Hybrid Long-Short Fund - Direct Plan - Growth,iSIF SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.6969,INF109K30026,
2026-08-05,SIF-4,qsif Equity Long Short Fund - IDCW Option - Regular Plan,qsif SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,11.0429,INF966L30050,INF966L30068
2026-08-05,SIF-40,Arudha Hybrid Long-Short Fund-Regular Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Growth,10.357,INF194K30010,
2026-08-05,SIF-44,Arudha Hybrid Long-Short Fund-Regular Plan-Monthly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Regular,Monthly IDCW,10.357,INF194K30051,INF194K30135
2026-08-05,SIF-48,Arudha Hybrid Long-Short Fund-Direct Plan-Half Yearly IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Half Yearly IDCW,10.38,INF194K30242,INF194K30325
2026-08-05,SIF-5,qsif Hybrid Long-Short Fund - Growth Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth Option,11.0317,INF966L30076,
2026-08-05,SIF-51,Arudha Hybrid Long-Short Fund-Direct Plan-Annual IDCW,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Annual IDCW,10.287,INF194K30259,INF194K30333
2026-08-05,SIF-54,Arudha Hybrid Long-Short Fund-Direct Plan-Growth,Arudha SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,Growth,10.383,INF194K30184,
2026-08-05,SIF-55,DynaSIF Equity Long - Short Fund - Regular Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,GROWTH OPTION,10.7651,INF579M30018,
2026-08-05,SIF-57,DynaSIF Equity Long - Short Fund - Direct Plan - Growth Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,GROWTH OPTION,10.8369,INF579M30042,
2026-08-05,SIF-59,DynaSIF Equity Long - Short Fund - Regular Plan - IDCW Option,DynaSIF SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Regular,IDCW Option,10.7651,INF579M30026,INF579M30034
2026-08-05,SIF-6,qsif Hybrid Long-Short Fund - IDCW Option - Direct Plan,qsif SIF,Interval Fund Schemes ( Hybrid Investment Strategies - Hybrid Long-Short Fund ),Direct,IDCW Option,11.0317,INF966L30092,INF966L30100
2026-08-05,SIF-61,Arudha Equity Long-Short Fund-Direct Plan-Growth,Arudha SIF,Open Ended Schemes ( Equity Oriented Investment Strategies - Equity Long-Short Fund ),Direct,Growth,10.62,INF194K30523,
